Date,Close,ActualReturns,Signal,dailyEMAShort,dailyEMALong,BullPower,BearPower,lowerBB,middleBB,upperBB,2stdBB,MACDline,MACDHistogram,MACDSignal,weeklyEMAShort,weeklyEMALong,weeklyADX,dailyEMAShort_zscore,dailyEMALong_zscore,BullPower_zscore,BearPower_zscore,lowerBB_zscore,middleBB_zscore,upperBB_zscore,2stdBB_zscore,MACDline_zscore,MACDHistogram_zscore,MACDSignal_zscore,weeklyEMAShort_zscore,weeklyEMALong_zscore,weeklyADX_zscore,dailyEMAShort_normal,dailyEMALong_normal,BullPower_normal,BearPower_normal,lowerBB_normal,middleBB_normal,upperBB_normal,2stdBB_normal,MACDline_normal,MACDHistogram_normal,MACDSignal_normal,weeklyEMAShort_normal,weeklyEMALong_normal,weeklyADX_normal
2006-10-31 00:00:00-05:00,766.8400268554688,0.02514209950774071,1.0,764.0050749546824,753.4452590565479,8.084951900786336,-1.5250944859324136,727.666583344241,756.481433686756,785.296284029271,7.618124929275306,10.559807520606569,-0.45431044616386274,11.014117966770431,756.2004785303302,733.3668508012929,33.7523572791976,1.3015348542242697,1.498093392569811,-0.8509074805932803,-0.7215665999033061,2.816848454655078,1.7379561012756373,1.2095665220805925,0.31621698575779944,0.4251779807012229,-1.1289874972198093,1.1021869794141972,1.342656866970862,1.5195506124802698,1.197878170907281,0.05022676162826743,0.04255420667281177,0.008638207684224292,0.009564034339897562,0.02694840691818314,0.04283380199820843,0.05871919707823372,0.0039395091550425065,0.007672908763773308,0.0009333775451619565,0.006739531218611351,0.05054604762775405,0.035390891395786925,0.02348317195368492
2006-11-01 00:00:00-05:00,752.1500244140625,0.03858267307602725,1.0,762.1812210253563,753.3493157496971,7.708793623081192,-10.571235673793808,734.7124884516786,758.0909598214286,781.4694311911785,6.167721977652086,8.831898186981675,-1.7457758238310053,10.57767401081268,756.691874141724,734.2407674568385,33.50668849174632,1.0793568296594993,1.3627584534014854,-1.188138292369239,-2.178302808177436,2.9481849023711955,1.6925314177618824,0.9036342434935026,-0.47692716287467063,-0.28872864747743315,-2.1260214004335714,0.8375828677348398,1.282085923012784,1.4839558475454144,1.0763912809615608,0.05024313739635238,0.04350032591393667,0.012736312952119687,0.002193213280004608,0.03722105114144905,0.0460135040551727,0.054805956968896355,0.002038326154678851,0.0067431167057069395,-0.00010243371957489639,0.006845550425281836,0.04978188237546729,0.03578750695724019,0.022383695680919583
2006-11-02 00:00:00-05:00,750.1199951171875,0.06096355352000171,1.0,760.325647808715,753.1101068139557,-7.095667339964962,-14.035669781371212,737.8887681127197,758.8833414713541,779.8779148299885,5.533017319349574,7.215534996647534,-2.689711211332117,9.905246207979651,757.1832697531178,735.1146841123842,33.261019704295045,0.86392529880258,1.2359111605530737,-3.0507448645705346,-2.466239647549592,2.6207966304711987,1.59917996745969,0.7337988802887635,-0.8492905208409618,-1.069291286693213,-2.4651610635160655,0.48246839153613125,1.2329767303028478,1.457363212153965,0.9622200054311375,0.04604126718512496,0.042030278355100474,-0.019898802673831765,-0.006820898308595931,0.04179003840403691,0.04681538388230494,0.051840729360572976,0.0010307731699978093,0.004011247794824184,-0.002282262845588343,0.006293510640412527,0.04816050205703778,0.03558896780328952,0.02088193675159771
2006-11-03 00:00:00-05:00,752.72998046875,0.059370562620046474,1.0,759.1570836025666,753.0819493069034,-3.4670811611603085,-12.077066512722809,739.3536378715527,759.3428635370163,779.33208920248,5.264874834631071,6.075129220337772,-3.0640935901135045,9.139222810451276,757.6746653645116,735.9886007679298,33.015350916843765,0.6983027626212758,1.1402189906605802,-2.0790390552497002,-1.8709146057270436,2.282640701688813,1.4960259897626227,0.6272256253193598,-1.0066180569513488,-1.6210194971106993,-2.260278439107858,0.06218945621796125,1.1953266998158036,1.4396346303120224,0.8517958363536797,0.040795214485224475,0.03973161162861415,-0.02444141182291002,-0.02232906490339635,0.04298054148230515,0.04529988359892003,0.0476192257155349,0.00031075075174189355,0.0010638212208896381,-0.004166294045142217,0.005230115266031856,0.0462434976616327,0.03517120237666791,0.01925261343567916
2006-11-06 00:00:00-05:00,763.0800170898438,0.04306230620070561,1.0,759.7606118313785,753.8225469204546,5.089363754559031,-7.040641128253469,742.433053040284,760.4509597051712,778.4688663700583,4.738742567140096,5.938060616417829,-2.5609297552267574,8.498990371644586,758.1660609759055,736.8625174234754,32.76968212939249,0.6855804326252801,1.1267629259059833,-0.8509469027455142,-1.1039967354798417,2.1506457330847923,1.4608224392049334,0.4984038994731307,-1.2925225137751635,-1.6939271771308095,-1.7249987768785602,-0.34583610414018034,1.1702117807700732,1.4311023884131033,0.741470662553937,0.038742345946658395,0.038548426668784296,-0.010226399724590352,-0.01586144152448914,0.04299177020544311,0.04405705245246571,0.04512233469948831,5.890522341499151e-06,0.00019410154152376394,-0.003972060040440315,0.004166161581964078,0.04388999563001938,0.03440378467961277,0.01745567971688632
2006-11-07 00:00:00-05:00,764.3900146484375,0.03649964395693761,1.0,760.4728276493876,754.6053223077125,11.747143053737432,2.1271479365499317,744.7815721285492,761.394769577753,778.0079670269567,4.363885362232513,5.867501707862175,-2.1051909310259287,7.972692638888104,759.1156551204805,737.8781590155056,32.97522699130442,0.6917545514132131,1.1263344358478162,0.045708004659344194,0.06992437499894762,1.9935340686248368,1.4181266966314627,0.39055206105931084,-1.4766880348785987,-1.6746725155524735,-1.3320208701735656,-0.743756218185199,1.20482310476276,1.4485508861563272,0.7434468599264973,0.03671490869387789,0.03755249777121685,-0.0020075371252938072,-0.0021252333518122523,0.04314577940007532,0.04297171587889095,0.04279765235770657,-0.0003051775070535914,-0.0008374351185555626,-0.003997165447495352,0.00315973032893979,0.04269088822071943,0.034240357879372414,0.016482888088353295
2006-11-08 00:00:00-05:00,769.8400268554688,0.029512586914879346,1.0,761.9139352195539,755.7338189408797,9.886052573414872,-1.2339425437726277,747.0913934395786,762.5357230050223,777.980052570466,4.050781910801567,6.180113203909514,-1.4340635479828716,7.614176751892385,760.0652492650555,738.8938006075358,33.18077185321635,0.7928476044355878,1.1723340530950423,-0.180668451503649,-0.3085749988707794,1.8666252360032027,1.3978007399094403,0.306732525569112,-1.62654282553111,-1.48161061710499,-0.9015953674334404,-1.0781411735975113,1.2491202356568358,1.4682385167522398,0.7593630084241546,0.035634740989345916,0.036830109733024544,-0.004511442509571894,-0.011330961866454313,0.04186371024446103,0.04177987274934653,0.04169603525423203,-0.00025467662516644824,-0.0011952393931162193,-0.003466080559664012,0.002270841166547793,0.03989871593762713,0.033173022355683444,0.01466757691888888
2006-11-09 00:00:00-05:00,762.0599975585938,0.040692346882097885,1.0,761.936406348637,756.2024247644141,9.133600975581771,-3.5664112314494787,751.1677185903119,763.5047694614956,775.8418203326793,3.2316892741574064,5.733978982498911,-1.5041582155147797,7.238137198013691,761.0148434096307,739.9094421995659,33.386316715128274,0.7575738211818132,1.1640509788053992,-0.2645669094296898,-0.5764641489598763,1.855937505054523,1.3734033800446277,-0.010169982706398193,-1.934347210338011,-1.5785894034774879,-0.8614541787730295,-1.4280386842102548,1.3012477508608187,1.489019797935234,0.7925811844661512,0.03456859865985789,0.03642817422863484,-0.00332434278122147,-0.005870077300316321,0.04719596133109224,0.042401368333877316,0.0376067753366624,-0.0014988485553988694,-0.0018594650008984634,-0.0033227917264519718,0.0014633267255535084,0.03779068382767126,0.03267833669416133,0.013101357613527717
2006-11-10 00:00:00-05:00,769.1500244140625,0.02504056181385539,1.0,763.0461937433179,757.1615062199436,6.103830670744628,-1.7161766534741218,751.867749408729,764.0790550595239,776.2903607103187,3.196346129352699,5.884685321915526,-1.0827615008785312,6.967446822794058,761.9644375542057,740.9250837915961,33.591861577040206,0.900383905996548,1.2269887753434683,-0.6001043024960198,-0.31245195864412406,1.6651493370619515,1.3243647196068427,-0.11011323015799748,-1.7739968107876996,-1.402229708318415,-0.5860046242275909,-1.6569979633051173,1.357075371572837,1.509476499536045,0.8449920661250163,0.031392975609167595,0.03458032466893354,-0.015791337932380693,-0.005871290294567735,0.05049416778652891,0.041123322991386754,0.0317524781962446,-0.002738229140735721,-0.0031872563647430434,-0.003709675312694182,0.0005224189479511387,0.034950149449013264,0.031551433623178686,0.011280443369193115
2006-11-13 00:00:00-05:00,772.4099731445312,0.02115460367367783,1.0,764.4867751896584,758.2910222884316,9.243205279091626,2.853251665810376,751.8519726442433,764.5438145228794,777.2356564015155,3.320108445728916,6.195751038453977,-0.6173566274720645,6.813107665926042,762.9140316987807,741.9407253836263,33.79740643895213,1.158500949762169,1.3234485148269206,-0.10639980099380013,0.3604785299122517,1.481702741716756,1.2750766938840028,-0.1413424181384749,-1.5451874406766084,-1.1739867272791056,-0.28756770698761863,-1.7154232881742741,1.4097646536674784,1.527964639310702,0.9123571965268173,0.028395132407032918,0.032819662573288444,-0.014982585040009254,-0.013869126622043152,0.05291019926310156,0.03939062862964685,0.025871057996192152,-0.0038613613872480928,-0.004424452063036464,-0.003955732917545423,-0.0004687191454910403,0.032320981145388894,0.030596081774490056,0.009539863920522756
